start,end,duration_min,state,top_variables,severity
2018-08-05 00:50:00,2018-08-05 01:00:00,15,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.7440608977784586
2018-08-05 04:10:00,2018-08-05 04:20:00,15,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_cone_draft",2.3069971998237295
2018-08-05 04:35:00,2018-08-05 04:40:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_cone_draft",2.141127506858757
2018-08-05 06:05:00,2018-08-05 06:35:00,35,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.9259244225222494
2018-08-05 08:00:00,2018-08-05 08:20:00,25,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.7050066635048626
2018-08-05 10:15:00,2018-08-05 10:35:00,25,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.716330287224479
2018-08-12 15:20:00,2018-08-12 15:25:00,10,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.824309637325413
2018-08-12 21:40:00,2018-08-12 21:50:00,15,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.9192168154823446
2018-08-13 16:00:00,2018-08-13 16:05:00,10,3,"Cyclone_Inlet_Draft,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",2.0933628051209183
2018-08-13 22:50:00,2018-08-13 22:55:00,10,3,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Material_Temp",2.1084855521838985
2018-08-14 06:50:00,2018-08-14 07:00:00,15,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.7552907516621783
2018-08-14 11:30:00,2018-08-14 12:15:00,50,0,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",2.144896873367205
2018-08-15 07:30:00,2018-08-15 07:35:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Draft",1.743806311464132
2018-08-16 04:00:00,2018-08-16 05:05:00,70,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.089483028963182
2018-08-16 05:45:00,2018-08-16 07:05:00,85,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.9263161875511523
2018-08-16 08:25:00,2018-08-16 08:30:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.985210206323492
2018-08-16 14:50:00,2018-08-16 14:55:00,10,2,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.7650964513887653
2018-08-16 16:00:00,2018-08-16 16:10:00,15,2,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.783772726147026
2018-08-17 04:55:00,2018-08-17 05:05:00,15,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8544767798128727
2018-08-19 14:45:00,2018-08-19 14:50:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",2.3637908713831783
2018-08-20 19:00:00,2018-08-20 19:05:00,10,4,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.1798303681935616
2018-08-20 20:45:00,2018-08-20 20:50:00,10,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.7492689258941259
2018-08-21 05:50:00,2018-08-21 06:00:00,15,2,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",1.915499726231803
2018-08-21 06:20:00,2018-08-21 06:25:00,10,2,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.2288011902405334
2018-08-21 06:50:00,2018-08-21 07:50:00,65,2,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.1234859008630984
2018-08-21 14:05:00,2018-08-21 14:25:00,25,4,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.6693001411493864
2018-08-22 22:00:00,2018-08-22 22:20:00,25,3,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.6975861753924304
2018-08-23 01:25:00,2018-08-23 01:30:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft",2.177085111844987
2018-08-23 02:05:00,2018-08-23 02:25:00,25,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",3.3351977583905383
2018-08-23 12:55:00,2018-08-23 13:15:00,25,0,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",2.294868806127521
2018-08-23 13:30:00,2018-08-23 13:45:00,20,0,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",1.9876707805561529
2018-08-23 14:00:00,2018-08-23 14:35:00,40,0,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.9630997710746663
2018-08-23 15:05:00,2018-08-23 15:45:00,45,0,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",2.1178569871250486
2018-08-23 18:10:00,2018-08-23 18:15:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.32042710852853
2018-08-25 00:10:00,2018-08-25 00:15:00,10,4,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.3911424582294778
2018-08-25 05:50:00,2018-08-25 05:55:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft",1.563040234158115
2018-08-26 04:55:00,2018-08-26 05:05:00,15,2,"Cyclone_cone_draft,Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp",1.6808595179332002
2018-08-26 18:00:00,2018-08-26 18:05:00,10,0,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",2.173138357108894
2018-08-26 20:40:00,2018-08-26 20:50:00,15,2,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.671869326040686
2018-08-26 23:40:00,2018-08-26 23:50:00,15,2,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.7558900190121716
2018-08-27 01:15:00,2018-08-27 01:20:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.9391518935106233
2018-08-27 22:25:00,2018-08-27 22:30:00,10,2,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.939397406572736
2018-08-28 10:45:00,2018-08-28 11:05:00,25,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft",2.0836057423759438
2018-08-28 11:25:00,2018-08-28 11:45:00,25,2,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.977129028504492
2018-08-28 11:55:00,2018-08-28 12:00:00,10,0,"Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",1.7909534394841042
2018-08-28 21:20:00,2018-08-28 21:30:00,15,2,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.8906007301235608
2018-08-28 21:50:00,2018-08-28 22:25:00,40,2,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.8367866712705316
2018-08-29 01:05:00,2018-09-03 07:40:00,7600,2,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",2.176919556316015
2018-09-03 07:10:00,2018-09-03 07:15:00,10,4,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.4670751905721915
2018-09-03 08:50:00,2018-09-03 08:55:00,10,3,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.8497208206369686
2018-09-03 09:55:00,2018-09-03 10:00:00,10,3,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft",1.891606139794912
2018-09-04 10:00:00,2018-09-04 10:10:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft",2.8227728676351194
2018-09-05 05:30:00,2018-09-05 05:35:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",2.2665441826995685
2018-09-06 08:40:00,2018-09-06 08:45:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Draft",1.9708265469496993
2018-09-06 16:00:00,2018-09-06 16:05:00,10,2,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp",1.797915976104793
2018-09-06 22:40:00,2018-09-06 23:05:00,30,2,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",2.0691148427160275
2018-09-06 23:25:00,2018-09-06 23:55:00,35,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.655851967574312
2018-09-07 00:45:00,2018-09-07 00:50:00,10,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.8925190060424528
2018-09-08 10:05:00,2018-09-08 10:10:00,10,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",3.7117175828934
2018-09-09 03:45:00,2018-09-09 03:55:00,15,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",2.55207925529823
2018-09-09 07:35:00,2018-09-09 07:45:00,15,2,"Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft,Cyclone_Material_Temp",1.3586472609864397
2018-09-09 12:45:00,2018-09-09 12:50:00,10,2,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.698120586591397
2018-09-11 18:45:00,2018-09-11 18:50:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.8827817347051334
2018-09-11 21:45:00,2018-09-11 21:55:00,15,2,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.4836930802900785
2018-09-13 02:35:00,2018-09-13 02:45:00,15,2,"Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft,Cyclone_Material_Temp",1.5205925100350643
2018-09-13 21:25:00,2018-09-13 21:45:00,25,2,"Cyclone_cone_draft,Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp",1.8031122421253472
2018-09-14 14:40:00,2018-09-14 14:45:00,10,3,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.8673888224744204
2018-09-14 17:50:00,2018-09-14 17:55:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.7520194287994304
2018-09-14 19:00:00,2018-09-14 19:05:00,10,3,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft",1.8597026913306938
2018-09-14 19:25:00,2018-09-14 19:45:00,25,3,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp",1.8104108564217725
2018-09-15 03:45:00,2018-09-15 03:50:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft",1.8149006006308304
2018-09-15 08:55:00,2018-09-15 09:10:00,20,4,"Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp",1.9691584038749463
2018-09-18 00:10:00,2018-09-18 00:15:00,10,3,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",1.9067422302722241
2018-09-18 00:50:00,2018-09-18 00:55:00,10,3,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",1.935915572872129
2018-09-18 23:15:00,2018-09-18 23:25:00,15,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.6852303881705761
2018-09-19 00:35:00,2018-09-19 00:45:00,15,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.9175964079451118
2018-09-19 06:30:00,2018-09-19 06:40:00,15,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",2.123620613615837
2018-09-21 00:30:00,2018-09-21 01:10:00,45,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.9404231969677257
2018-09-21 10:20:00,2018-09-21 10:30:00,15,1,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.8616140366708323
2018-09-25 13:15:00,2018-09-25 14:30:00,80,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft",2.855023769961884
2018-10-19 04:00:00,2018-10-19 04:10:00,15,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",2.037878903891532
2018-10-19 04:45:00,2018-10-19 05:20:00,40,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.6084333002471112
2018-10-19 05:35:00,2018-10-19 05:45:00,15,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.8137688225290585
2018-10-19 06:30:00,2018-10-19 06:35:00,10,1,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.1489600732043406
2018-10-19 07:00:00,2018-10-19 07:05:00,10,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.1175367382647807
2018-10-19 07:35:00,2018-10-19 07:45:00,15,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.9612427279626756
2018-10-19 09:15:00,2018-10-19 09:45:00,35,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.8406441858662126
2018-10-19 10:25:00,2018-10-19 10:30:00,10,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.5789449813220893
2018-10-19 11:20:00,2018-10-19 11:30:00,15,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.8871104563828067
2018-10-19 15:15:00,2018-10-19 15:35:00,25,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.9374316267952174
2018-10-19 15:55:00,2018-10-19 16:00:00,10,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Draft",2.2424002608490308
2018-11-01 15:40:00,2018-11-01 15:45:00,10,2,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",3.4773841204771347
2018-11-01 15:50:00,2018-11-01 16:40:00,55,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",2.541401891959979
2018-11-02 05:40:00,2018-11-03 23:50:00,2535,4,"Cyclone_cone_draft,Cyclone_Material_Temp,Cyclone_Inlet_Draft",1.4965562568659407
2018-11-02 05:55:00,2018-11-03 23:45:00,2515,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.411860045126001
2018-11-03 23:35:00,2018-11-03 23:40:00,10,0,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.953453705903972
2018-11-08 13:25:00,2018-11-08 13:30:00,10,2,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",3.77754248713587
2018-11-08 22:20:00,2018-11-08 22:25:00,10,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.865591327046552
2018-11-15 17:55:00,2018-11-15 18:00:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.3526313173292253
2018-11-17 19:10:00,2018-11-17 19:15:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.8395685943136897
2018-11-20 16:25:00,2018-11-20 22:55:00,395,1,"Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft",2.2974054958333707
2018-12-01 05:00:00,2018-12-01 05:10:00,15,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",2.0195946724889082
2018-12-07 12:40:00,2018-12-07 12:50:00,15,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.813768547214828
2018-12-09 13:00:00,2018-12-09 13:10:00,15,1,"Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft",2.0399182464522365
2019-01-21 21:40:00,2019-01-21 22:15:00,40,2,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",1.7226276478468592
2019-01-21 22:00:00,2019-01-21 22:05:00,10,0,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.7289466446693245
2019-01-23 14:15:00,2019-01-23 14:20:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Draft",1.720851369274773
2019-02-01 16:20:00,2019-02-01 16:30:00,15,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.428556652598251
2019-02-01 16:50:00,2019-02-01 17:05:00,20,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.80032012347855
2019-02-02 09:35:00,2019-02-02 10:00:00,30,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.2411205045925975
2019-02-02 10:50:00,2019-02-02 11:00:00,15,3,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Draft",1.8961958450368177
2019-02-08 10:35:00,2019-02-08 11:30:00,60,2,"Cyclone_cone_draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.676233541675388
2019-02-12 07:25:00,2019-02-12 07:35:00,15,2,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.8565819724943182
2019-02-12 07:50:00,2019-02-12 08:00:00,15,2,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",1.9073565896570723
2019-02-14 10:50:00,2019-02-14 11:05:00,20,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.9962730787842935
2019-02-15 23:20:00,2019-02-16 00:15:00,60,2,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",1.8137847949238173
2019-02-17 03:10:00,2019-02-17 03:40:00,35,2,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.2901700376983025
2019-02-17 04:00:00,2019-02-17 23:10:00,1155,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.18830616991062
2019-02-17 14:10:00,2019-02-18 11:45:00,1300,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",2.3152737659956615
2019-02-17 23:30:00,2019-02-17 23:45:00,20,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Material_Temp",2.1621650772353282
2019-02-18 00:00:00,2019-02-18 02:50:00,175,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.175139527075732
2019-02-18 03:05:00,2019-02-18 05:50:00,170,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.0748326677964593
2019-02-18 06:05:00,2019-02-18 09:35:00,215,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.127281496196497
2019-02-18 12:00:00,2019-02-18 14:30:00,155,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",2.04521495393483
2019-02-18 14:55:00,2019-02-18 17:40:00,170,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.815488734731263
2019-02-18 15:40:00,2019-02-18 16:05:00,30,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.9411115158606063
2019-02-18 17:05:00,2019-02-18 18:20:00,80,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.9488576706467213
2019-02-18 18:40:00,2019-02-18 19:00:00,25,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.8636454467117638
2019-02-18 19:15:00,2019-02-18 19:20:00,10,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.8444283400465542
2019-02-18 19:45:00,2019-02-18 19:50:00,10,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.9935706892766871
2019-02-25 14:50:00,2019-02-25 19:45:00,300,3,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",2.6682901929046463
2019-02-25 20:35:00,2019-02-25 20:45:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.7929443897081685
2019-02-25 21:05:00,2019-02-25 21:20:00,20,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.8363056167484988
2019-03-09 04:55:00,2019-03-09 05:20:00,30,1,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.463566423131494
2019-03-18 15:50:00,2019-03-18 15:55:00,10,4,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.3985529163140484
2019-03-21 06:00:00,2019-03-21 06:10:00,15,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.688400313140679
2019-03-21 13:10:00,2019-03-21 13:15:00,10,2,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.8094790357424462
2019-03-21 14:05:00,2019-03-21 14:10:00,10,2,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.9797774055101731
2019-03-21 14:45:00,2019-03-21 14:55:00,15,2,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.366371832812889
2019-03-21 15:35:00,2019-03-21 16:05:00,35,2,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",2.0063463999537094
2019-03-21 15:50:00,2019-03-21 16:30:00,45,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,Cyclone_cone_draft",2.2266332763291112
2019-03-21 16:40:00,2019-03-21 17:15:00,40,2,"Cyclone_cone_draft,Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp",1.82084196668184
2019-03-21 19:15:00,2019-03-21 19:30:00,20,2,"Cyclone_cone_draft,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft",2.0496623250747716
2019-03-21 22:05:00,2019-03-21 22:15:00,15,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Draft",2.0311845023439816
2019-03-22 07:15:00,2019-03-22 07:30:00,20,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.9685949981236603
2019-03-22 09:40:00,2019-03-22 09:45:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft",1.953158602886895
2019-03-22 14:55:00,2019-03-22 15:15:00,25,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft",1.9193551253632057
2019-03-22 16:25:00,2019-03-22 17:10:00,50,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8975504375865038
2019-03-22 20:10:00,2019-03-22 20:15:00,10,2,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Material_Temp",2.0640443092725156
2019-03-22 21:30:00,2019-03-22 22:30:00,65,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft",2.1371271137087384
2019-03-23 02:30:00,2019-03-23 02:35:00,10,2,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",3.5905984888211897
2019-03-23 08:25:00,2019-03-23 08:30:00,10,2,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",1.932983520065403
2019-03-23 08:45:00,2019-03-23 09:10:00,30,2,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",2.0264153922968764
2019-03-23 09:30:00,2019-03-23 09:35:00,10,2,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.6877856739897876
2019-03-23 16:50:00,2019-03-23 16:55:00,10,2,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",2.1697183570656735
2019-03-24 04:55:00,2019-03-24 05:00:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.8416597341405518
2019-03-24 06:00:00,2019-03-24 06:05:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",2.095576440899881
2019-03-25 09:50:00,2019-03-25 10:05:00,20,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.7205463179562408
2019-03-26 19:50:00,2019-03-26 19:55:00,10,2,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.7012146394522605
